"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010761","GO:0010761","fibroblast migration",50,0.194042140830557,0.76033133058424,0.895744680851064,0.966420361247948,0.764670296430732,2624,"tags=32%, list=26%, signal=24%","Fndc3b/Pdlim1/Gna13/Prkce/Ptk2/Arid5b/Slc8a1/Fut8/Itgb1bp1/Gna12/Appl2/Clasp2/Pmp22/Rffl/Aqp1/Ddr2"
"GO:0019751","GO:0019751","polyol metabolic process",73,-0.179769225646106,-0.757062080618412,0.902214022140221,0.966420361247948,0.764670296430732,3026,"tags=33%, list=30%, signal=23%","Sgpp2/Spr/Akr1b1/Dysf/Naaa/Dgat2/Plpp3/Gk5/Ippk/Angptl3/Nudt3/Got1/Pgp/Nudt4/Lhcgr/Myof/Degs2/Impa1/Plpp2/Asah1/Sgpp1/Sptssa/Isyna1/Scp2"
"GO:0030834","GO:0030834","regulation of actin filament depolymerization",41,-0.202702696273295,-0.746455038760986,0.897286821705426,0.966420361247948,0.764670296430732,3402,"tags=41%, list=33%, signal=28%","Specc1l/Swap70/Sptan1/Plekhh2/Shroom2/Tmod3/Pdxp/Twf2/Dmtn/Mtpn/Gsn/Cfl2/Pik3ca/Capza1b/Dstn/Wdr1/Lima1"
"GO:0006809","GO:0006809","nitric oxide biosynthetic process",46,-0.195521165485386,-0.743653016689675,0.90272373540856,0.966420361247948,0.764670296430732,2449,"tags=28%, list=24%, signal=22%","Gla/Asl/Pkd2/Rac1/Akt2/Akt1/Cyb5b/P2rx4/Sod2/Tspo/Ticam1/Insr/Nos1"
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly",45,0.193489014978591,0.741756635004517,0.894957983193277,0.966420361247948,0.764670296430732,3056,"tags=40%, list=30%, signal=28%","Myoc/Tacr1/Sh3pxd2b/Smad3/Ccdc88a/Itgb1bp1/Wnt11/Abl1/Mtor/Arhgef10/Nox4/Carmil1/Tsc1/Rapgef3/Arhgef10l/Cd47/Braf/Apoa1"
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway",44,0.193171502626683,0.738351583374084,0.90146750524109,0.966420361247948,0.764670296430732,3076,"tags=32%, list=30%, signal=22%","Egfr/Zfyve28/Ptprf/Ccdc88a/Hip1/Dab2ip/Dgkd/Rhbdf1/Nup62/Ptprj/Snx5/Adam17/Cblb/Socs4"
"GO:0006970","GO:0006970","response to osmotic stress",47,-0.1920295315965,-0.737388495375454,0.899047619047619,0.966420361247948,0.764670296430732,2899,"tags=32%, list=28%, signal=23%","Akr1b1/Dysf/Letm1/Casp1/Casp3/Pkd2/Rac1/Ddx3x/Lrrc8c/Mknk1/Mlc1/Ryr1/Zfp36l1/Mylk/Prkg2"
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process",40,0.196113066529362,0.736427575374039,0.89917695473251,0.966420361247948,0.764670296430732,952,"tags=12%, list=9%, signal=11%","Foxo3/Adgrb1/Fyn/Hdac4/Dmd"
"GO:1990928","GO:1990928","response to amino acid starvation",47,-0.191572018612734,-0.735631657206299,0.902857142857143,0.966420361247948,0.764670296430732,1571,"tags=32%, list=15%, signal=27%","Wdr59/Eif4ebp1/Mapk8/Eif2a/Depdc5/Sesn2/Szt2/Rragc/Eif2ak2/Atxn3/Itfg2/Lars1/Mios/Sesn1/Eif2b1"
"GO:0015695","GO:0015695","organic cation transport",44,-0.195178848837146,-0.734409836605958,0.899047619047619,0.966420361247948,0.764670296430732,1527,"tags=41%, list=15%, signal=35%","Slc7a6/Slc38a2/Nisch/Slc16a9/Agt/Slc22a4/Slc25a42/Psen1/Slc25a19/Slc25a29/Slc22a16/Agtr2/Stx1a/Slc18b1/Adora2b/Comt/Slc19a3/Ptgs1"
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation",37,0.198272640475746,0.727058618717087,0.902286902286902,0.966420361247948,0.764670296430732,1057,"tags=14%, list=10%, signal=12%","Sox11/Pawr/Rc3h1/Cd276/Ptpn6"
"GO:0045740","GO:0045740","positive regulation of DNA replication",31,-0.20985373120334,-0.721621242952761,0.899621212121212,0.966420361247948,0.764670296430732,1240,"tags=48%, list=12%, signal=43%","Kat7/Lpin1/Ucn/Tnfaip1/Faf1/Mapk8/Dbf4/Rac1/Brpf3/Cacybp/Ctc1/Pcna/Endog/Ssbp1/Smarca5"
"GO:0070613","GO:0070613","regulation of protein processing",33,-0.205374395998092,-0.717022663397875,0.895038167938931,0.966420361247948,0.764670296430732,2778,"tags=30%, list=27%, signal=22%","Eno1b/Mmp14/Ift52/Lrrk2/Chac1/Src/Gsn/Bag2/Plat/Snx12"
"GO:0001782","GO:0001782","B cell homeostasis",25,-0.212280524623441,-0.693034107618141,0.8984375,0.966420361247948,0.764670296430732,2963,"tags=40%, list=29%, signal=29%","Ada/Dock10/Mif/Casp3/Hif1a/Dock11/Sos1/Rc3h2/Pik3cd/Ppp2r3c"
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway",26,-0.207664999880534,-0.686520541609249,0.901162790697674,0.966420361247948,0.764670296430732,2697,"tags=31%, list=26%, signal=23%","Mmp14/Dlx2/Rfng/Chac1/Ccnc/Arrdc1/Dlx1/Arrb1"
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis",24,-0.210783397510632,-0.685165733488288,0.90272373540856,0.966420361247948,0.764670296430732,1862,"tags=21%, list=18%, signal=17%","Zmpste24/Col1a1/Hspg2/Rara/Col9a1"
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process",20,-0.220518969870682,-0.683824277270581,0.901734104046243,0.966420361247948,0.764670296430732,2030,"tags=25%, list=20%, signal=20%","Ppp2ca/Ddit4/Tspo/Sirt6/Pid1"
"GO:0045070","GO:0045070","positive regulation of viral genome replication",24,0.20609001335418,0.677185642070634,0.901639344262295,0.966420361247948,0.764670296430732,1471,"tags=17%, list=14%, signal=14%","Adar/Srpk2/Pkn2/Top2a"
"GO:0050727","GO:0050727","regulation of inflammatory response",170,-0.16919032665628,-0.809504031331127,0.903398926654741,0.966653070531823,0.764854425288338,1728,"tags=25%, list=17%, signal=21%","Abr/Mvk/Letmd1/Acod1/Npy5r/C1qtnf12/Hgf/Lrrk2/Fbxl2/Tac1/Rb1/Ccn4/C2cd4b/Napepld/Trim65/Mdk/Gpr17/Pde5a/Sod1/Rabgef1/Adora2b/Ddt/Adam8/Ppard/Abcc1/Pdcd4/Tnfrsf1a/Cyld/Gprc5b/Mkrn2/Sharpin/Mcph1/Snx4/Park7/Csf1r/Hspa4/Il17ra/Kars1/Abhd12/Fxr1/Psma1/Vps35"
"GO:0046209","GO:0046209","nitric oxide metabolic process",49,-0.189374571545956,-0.736115747605359,0.904672897196262,0.96766878451,0.765658098658566,2449,"tags=27%, list=24%, signal=20%","Gla/Asl/Pkd2/Rac1/Akt2/Akt1/Cyb5b/P2rx4/Sod2/Tspo/Ticam1/Insr/Nos1"
"GO:0006584","GO:0006584","catecholamine metabolic process",38,-0.191712343735324,-0.70212472892196,0.906488549618321,0.968915307698205,0.766644397472264,1918,"tags=24%, list=19%, signal=19%","Epas1/Aldh2/Maoa/Hprt1/Agtr2/Ednra/Park7/Comt/Vps35"
"GO:0009712","GO:0009712","catechol-containing compound metabolic process",38,-0.191712343735324,-0.70212472892196,0.906488549618321,0.968915307698205,0.766644397472264,1918,"tags=24%, list=19%, signal=19%","Epas1/Aldh2/Maoa/Hprt1/Agtr2/Ednra/Park7/Comt/Vps35"
"GO:0045806","GO:0045806","negative regulation of endocytosis",43,-0.196447299668526,-0.731652180759418,0.907514450867052,0.96966406008742,0.767236840196334,2388,"tags=23%, list=23%, signal=18%","Pacsin3/Appl1/Atg5/Pacsin2/Rabgef1/Lrrtm2/Tsc2/Pacsin1/Snx3/Itgav"
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation",23,-0.212111653409201,-0.688174409022958,0.908045977011494,0.969884233510485,0.76741105018138,369,"tags=35%, list=4%, signal=34%","Gpx1/Pygo2/Cebpb/Kdm5b/Ccnd1/Phb2/Brca2/Id2"
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment",41,-0.199973407217239,-0.736404400039428,0.90891472868217,0.970116723306901,0.767595005371762,2610,"tags=27%, list=25%, signal=20%","Rab11a/Birc5/Chmp5/Chmp4b/Chmp2a/Ska2/Cdca8/Chmp7/Vps4b/Chmp2b/Mis12"
"GO:0051055","GO:0051055","negative regulation of lipid biosynthetic process",42,-0.198551112150302,-0.735561601001053,0.908745247148289,0.970116723306901,0.767595005371762,1273,"tags=14%, list=12%, signal=13%","Sod1/Ormdl1/Nr0b1/Acadl/Klhl25/Idi2"
"GO:0032465","GO:0032465","regulation of cytokinesis",61,-0.183056514847292,-0.739139491401154,0.91030534351145,0.971253105500939,0.768494156242354,3231,"tags=34%, list=32%, signal=24%","Kif20b/Cit/Poldip2/Setd2/Gipc1/Aurka/Bbs4/Rab11a/Pdxp/Birc5/Uvrag/Kif3b/Calm2/Zfyve19/Cdca8/Chmp3/Racgap1/Myo19/Cenpv/Brca2/Kif20a"
"GO:0001942","GO:0001942","hair follicle development",73,0.182881177621682,0.776502278666233,0.910869565217391,0.971417213277678,0.768624004854115,2003,"tags=22%, list=20%, signal=18%","Bcl2/Egfr/Ext1/Pum2/Igfbp5/Barx2/Trps1/Ldb1/Lgr4/Tgfb2/Celsr1/Lrp4/Ldb2/Fermt1/Sox21/Trpv1"
"GO:0007368","GO:0007368","determination of left/right symmetry",78,0.177491288178854,0.766107904377502,0.911111111111111,0.971417213277678,0.768624004854115,2710,"tags=31%, list=26%, signal=23%","Acvr2b/Ccdc103/Acvr2a/Kdm2a/Smad3/Cfap45/Rnf207/Notch2/Arl13b/Pierce1/Acvr1/Nat8f5/Bicc1/Daam2/Cep290/Srf/Dnah5/Lrp6/Odad2/Ofd1/Sufu/Ift57/Rpgrip1l/Ccdc39"
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process",29,-0.211299064130607,-0.716179591797247,0.912213740458015,0.972244973735653,0.769278961910231,3470,"tags=41%, list=34%, signal=27%","Gnpda1/Uap1l1/Parg/Gnpnat1/Extl2/Tgds/Pmm1/Cmas/Gnpda2/Gfpt1/Dpagt1/Ugp2"
"GO:0002366","GO:0002366","leukocyte activation involved in immune response",134,0.17122762063935,0.819755818447552,0.914163090128755,0.972840625708456,0.769750265484614,2580,"tags=29%, list=25%, signal=22%","Foxp1/Nmi/Rasgrp1/Rc3h1/Lfng/Rora/Prkce/Ptpn6/Shld2/Grn/Ifi35/Notch2/Enpp1/Irf8/Apbb1ip/Kmt2a/St3gal1/Rorc/Bcr/Slc11a1/Cd74/Phf14/Kmt5b/Atad5/Chga/Ptprc/Pms2/Sanbr/Abl1/Mtor/Irf1/Nfkbiz/Crhr1/Hmces/Rac2/Nbn/Tsc1/Brd2/Tnfaip3"
"GO:0045017","GO:0045017","glycerolipid biosynthetic process",150,0.166842594966635,0.810670816978663,0.916309012875536,0.972840625708456,0.769750265484614,1974,"tags=19%, list=19%, signal=16%","Dgkb/Pik3r3/Htr2c/Ttc7/Pemt/Lpcat3/Agmo/Itpka/Tcf7l2/Pla2g6/Pigs/Socs1/Gpat3/Plscr1/Ip6k2/Dgkh/Srebf1/Pigc/Itpkb/Pik3c2a/Etnk2/Mfsd2a/Pik3c2g/Capn2/Pgs1/Dgkz/Bpnt2/Pigyl/Agpat2"
"GO:0060326","GO:0060326","cell chemotaxis",146,-0.169539292239069,-0.790926073314263,0.915750915750916,0.972840625708456,0.769750265484614,1670,"tags=30%, list=16%, signal=26%","Dnm1l/Bcar1/Dysf/Crkl/Alox5/Lyst/Mif/Enpp2/Mpp1/Pikfyve/Cxcr4/Edn1/Mcu/Hgf/Rac1/C1qbp/Nbl1/Cxcl12/Mdk/Flt1/Rac3/P2rx4/Nedd9/Ednra/Mmp2/Pla2g7/Fgf16/Prkcq/Trpm2/Nrp1/Hmgb2/Adam8/Abcc1/Slc37a4/Gpr18/Csf1r/Gpr183/Cxcl14/Il17ra/Pdgfra/Kit/Ackr4/Elmo2/Kdr"
"GO:0009799","GO:0009799","specification of symmetry",85,-0.17942154930978,-0.77182151658976,0.916363636363636,0.972840625708456,0.769750265484614,2856,"tags=29%, list=28%, signal=21%","Psen1/Alg5/Mapk8/Tmed2/Kif3a/Anks6/Pkd2/Cluap1/Ap1b1/Ift52/Nbl1/Ift172/Hif1a/Daw1/Tbc1d32/Cc2d2a/Tmem67/Map3k4/Foxj1/Dync2li1/Ripply2/Pcsk6/Mks1/Aida/Rttn"
"GO:0009855","GO:0009855","determination of bilateral symmetry",85,-0.17942154930978,-0.77182151658976,0.916363636363636,0.972840625708456,0.769750265484614,2856,"tags=29%, list=28%, signal=21%","Psen1/Alg5/Mapk8/Tmed2/Kif3a/Anks6/Pkd2/Cluap1/Ap1b1/Ift52/Nbl1/Ift172/Hif1a/Daw1/Tbc1d32/Cc2d2a/Tmem67/Map3k4/Foxj1/Dync2li1/Ripply2/Pcsk6/Mks1/Aida/Rttn"
"GO:0010212","GO:0010212","response to ionizing radiation",89,-0.177636104184427,-0.768995841542709,0.913761467889908,0.972840625708456,0.769750265484614,1972,"tags=19%, list=19%, signal=16%","Brcc3dc/Zmpste24/Xrcc2/Clk2/Rad51ap1/Dclre1c/Msh2/Abraxas1/Sod2/Rhob/Nabp2/Egr1/Rpl26/Net1/Brca2/Kars1/Chek2"
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production",47,-0.189406099584112,-0.727314583471115,0.914285714285714,0.972840625708456,0.769750265484614,2134,"tags=19%, list=21%, signal=15%","Nod1/Ptpn11/Xbp1/Traf6/Adora2b/Ticam1/Il17ra/Il17d/Arhgef2"
"GO:0009299","GO:0009299","mRNA transcription",39,0.191281047384505,0.716093514501462,0.916326530612245,0.972840625708456,0.769750265484614,1921,"tags=23%, list=19%, signal=19%","Thrb/Ncoa1/Hnrnpd/Taf3/Srebf1/Enpp1/Taf4b/Rxra/Tfcp2"
"GO:0007062","GO:0007062","sister chromatid cohesion",35,-0.202677077577915,-0.715683254411042,0.914893617021277,0.972840625708456,0.769750265484614,3575,"tags=51%, list=35%, signal=34%","Dscc1/Mre11a/Nsmce2/Ctnnb1/Mcmbp/Sfpq/Esco1/Macroh2a1/Hdac8/Pds5a/Tnks/Ddx11/Rb1/Slf2/Phb2/Gtf2b/Esco2/Rec8"
"GO:0043300","GO:0043300","regulation of leukocyte degranulation",22,-0.215937622931519,-0.689123199841157,0.91395793499044,0.972840625708456,0.769750265484614,1235,"tags=14%, list=12%, signal=12%","Rabgef1/Adora2b/Snx4"
"GO:0000289","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",22,0.207716219403157,0.668763441491195,0.914405010438413,0.972840625708456,0.769750265484614,2885,"tags=45%, list=28%, signal=33%","Pan3/Tnrc6b/Tnrc6c/Tent4a/Cnot2/Btg2/Samd4/Pnldc1/Cpeb3/Tnrc6a"
"GO:0033198","GO:0033198","response to ATP",20,-0.215824707724648,-0.669267477820569,0.917148362235067,0.973326965619836,0.770135077000507,2656,"tags=35%, list=26%, signal=26%","Casp1/Pdxp/Abcc9/P2rx5/P2rx4/Ryr1/Ssh1"
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway",105,0.172719335634589,0.791127884462982,0.918279569892473,0.973785345450233,0.770497765386267,2603,"tags=30%, list=25%, signal=23%","Fam53b/Egfr/Gpc3/Nfkb1/Wnk2/Smad3/Adnp/Zranb1/Usp34/Tmem198/Dlx5/Csnk1g2/Sox4/Smarca4/Lgr4/Sulf1/Ptk7/Nrarp/Daam2/Tmem132a/Caprin2/Abl1/Usp8/Sema5a/Gpc5/Wls/Tert/Usp47/Wnk1/Tnfaip3/Macf1/Fgfr3"
"GO:0032438","GO:0032438","melanosome organization",28,0.212342810312762,0.728431251049227,0.918410041841004,0.973785345450233,0.770497765386267,1835,"tags=25%, list=18%, signal=21%","Abcb6/Ap1s2/Ap3d1/Bace2/Hps3/Kif13a/Bloc1s4"
"GO:0042417","GO:0042417","dopamine metabolic process",31,-0.204054794230916,-0.701680515276158,0.918560606060606,0.973785345450233,0.770497765386267,1918,"tags=26%, list=19%, signal=21%","Epas1/Aldh2/Maoa/Hprt1/Agtr2/Park7/Comt/Vps35"
"GO:0032481","GO:0032481","positive regulation of type I interferon production",40,0.189505280997878,0.711614565391283,0.919753086419753,0.974702772948387,0.771223670577318,37,"tags=5%, list=0%, signal=5%","Zbtb20/Irf7"
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation",88,-0.177343020488041,-0.764406357559174,0.920664206642066,0.975321484462623,0.77171321977968,2110,"tags=23%, list=21%, signal=18%","Nras/Synj2bp/Pdcd6/Mmrn2/Cxcl12/Vash1/Akt1/Mdk/Flt1/Nf1/Flt4/Adora2b/Hspg2/Hmgb2/Tsc2/Sirt6/Rgcc/Htr2b/Pik3cd/Kdr"
"GO:0043112","GO:0043112","receptor metabolic process",62,-0.18192650005287,-0.736766293868829,0.922053231939164,0.975584743422869,0.771921520758469,2345,"tags=23%, list=23%, signal=18%","Nsf/Vamp3/Uvrag/Chmp5/Sorl1/Rab29/Ctsd/Snx25/Pex5/Eps15/Plekha3/Pheta1/Ap1ar/Pex10"
"GO:0090630","GO:0090630","activation of GTPase activity",65,-0.17716299846932,-0.72777110704115,0.922222222222222,0.975584743422869,0.771921520758469,2251,"tags=25%, list=22%, signal=19%","Tbc1d13/Slc27a4/Tbc1d10a/Tbc1d14/Tbc1d8b/Akt2/Nedd9/Tbc1d1/Rasgrf1/Tbc1d9b/Sgsm3/Foxj1/Tbc1d7/Dock7/Sgsm1/Apc2"
"GO:0099022","GO:0099022","vesicle tethering",27,-0.199963477914644,-0.674299886885342,0.922201138519924,0.975584743422869,0.771921520758469,3477,"tags=33%, list=34%, signal=22%","Exoc8/Trappc2l/Exoc5/Naglu/Fam91a1/5730455P16Rik/Trappc3/Exoc1/Trappc6b"
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling",20,0.214296912603221,0.674193151525819,0.921325051759834,0.975584743422869,0.771921520758469,2687,"tags=30%, list=26%, signal=22%","Rbm38/Gigyf2/Dgkz/Wac/Plk3/Cradd"
"GO:0150117","GO:0150117","positive regulation of cell-substrate junction organization",28,0.209543836681695,0.718829513836046,0.922594142259414,0.975631846676031,0.77195879072918,2810,"tags=39%, list=27%, signal=29%","Myoc/Smad3/Map4k4/Arf6/Itgb1bp1/Iqsec1/Abl1/Tsc1/Rock1/Lims1/Ptprj"
"GO:1903670","GO:1903670","regulation of sprouting angiogenesis",30,0.198829224785419,0.698883286013444,0.923395445134576,0.976132822455139,0.772355182726779,995,"tags=13%, list=10%, signal=12%","Ghrl/Bmper/Jcad/Smad1"
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response",50,-0.188718217298059,-0.733874783866405,0.924812030075188,0.977283634618461,0.773265751164024,2868,"tags=32%, list=28%, signal=23%","Parp16/Eif2a/Tmed2/Nfe2l2/Cops5/Ficd/Xbp1/Pdia6/Ccnd1/Eif2ak2/Yod1/Derl1/Stc2/Stub1/Bfar/Bok"
"GO:0000209","GO:0000209","protein polyubiquitination",186,-0.165743155438427,-0.801840232454271,0.926654740608229,0.977843883503018,0.773709042404366,2249,"tags=23%, list=22%, signal=18%","Hectd2/Tcf25/Anapc1/Trim32/Ddx3x/Traf1/Tnks/Ppil2/Anapc7/Cdc16/Trim65/Rnf6/Ube2d1/Daw1/Rc3h2/Rnf14/Ube2q2l/Traf6/Dtx4/Ube3d/Ube2a/Ube4a/Nhlrc1/Stub1/Traf7/Rnf26rt/Nhlrc3/Ube3b/Mkrn2/Sharpin/Bfar/Cdc26/Rnf146/Fbxo7/Skp1/Pex10/Ube2d3/Ube2j2/Wsb1/Anapc4/Ube2b/Ube2l3"
"GO:0001838","GO:0001838","embryonic epithelial tube formation",109,0.169060014249625,0.779386167190027,0.926470588235294,0.977843883503018,0.773709042404366,3008,"tags=35%, list=29%, signal=25%","Plxnb2/Arid1a/St14/Lmo4/Kdm2a/Bmp7/Hectd1/Ski/Sox8/Fzd1/Spint2/Tgfb2/Map3k7/Celsr1/Ptk7/Deaf1/Lrp2/Abl1/Lrp6/Ret/Bmp5/Stk3/Sufu/Gatad2a/Tsc1/Brd2/Ift57/Rps7/Brpf1/Apaf1/Rgma/Dlc1/Mthfd1l/Tulp3/Grhl3/Luzp1/Fzd2/Sec24b"
"GO:0006638","GO:0006638","neutral lipid metabolic process",79,-0.180334253558018,-0.768284041934042,0.926523297491039,0.977843883503018,0.773709042404366,2668,"tags=27%, list=26%, signal=20%","Dgat2/Gk5/Cat/Lpin2/Angptl3/Sorl1/Ptpn11/Sel1l/Acsl1/Ccnc/Abhd2/Pnpla2/Gnpat/Cnep1r1/Dgkg/Slc37a4/Lipc/Dbi/Cpt1a/Abhd12/Slc27a5"
"GO:0050953","GO:0050953","sensory perception of light stimulus",78,-0.179019848922188,-0.759645445071978,0.925724637681159,0.977843883503018,0.773709042404366,2814,"tags=32%, list=27%, signal=23%","Cacna2d4/Nr2e1/Dram2/Dnajc19/Slc4a7/Rdh11/Crybb1/Opa1/Myo5a/Crb1/Glrb/Pdcl/Epas1/Cln8/Col1a1/Pde6c/Zic2/Pde6d/Ppef2/Cln5/Rgs9bp/Nyx/Arrb1/Ppt1/Pdc"
"GO:0021915","GO:0021915","neural tube development",139,0.168849088876728,0.812570107186015,0.927312775330396,0.978191883357374,0.77398439375504,2946,"tags=33%, list=29%, signal=24%","Plxnb2/Arid1a/Ssbp3/Plxna2/St14/Ambra1/Lmo4/Tcf7l2/Kdm2a/Traf3ip1/Bmp7/Ttbk2/Hectd1/Ski/Fzd1/Arl13b/Spint2/Tgfb2/Map3k7/Celsr1/Phgdh/Ptk7/Deaf1/Lrp2/Abl1/Lrp6/Gli3/Pax6/Bmp5/Stk3/Sufu/Gatad2a/Tsc1/Brd2/Ift57/Rpgrip1l/Rps7/Brpf1/Apaf1/Rgma/Dlc1/Mthfd1l/Tulp3/Grhl3/Luzp1/Fzd2"
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization",26,0.203845592281426,0.686715452398632,0.92798353909465,0.97855305962564,0.774270170809408,832,"tags=12%, list=8%, signal=11%","Auts2/Abi2/Hdac4"
"GO:0046503","GO:0046503","glycerolipid catabolic process",35,-0.195831778940008,-0.691511475021191,0.928433268858801,0.978680983798807,0.774371389512302,2531,"tags=26%, list=25%, signal=19%","Enpp2/Pnpla8/Sorl1/Gpcpd1/Abhd2/Pla2g7/Pnpla2/Lipc/Abhd12"
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity",74,-0.175331703758932,-0.736833437353447,0.929236499068901,0.978990686593026,0.774616438703065,2208,"tags=23%, list=22%, signal=18%","Diablo/Nod1/Tbc1d10a/Ddx3x/Pdcd6/Tfap4/Gsn/Fadd/Nek5/Ctsd/Pdcd2/Pdcd5/Fam162a/Rnf7/Cycs/Bok/Tnfsf10"
"GO:0034109","GO:0034109","homotypic cell-cell adhesion",45,-0.190575512358451,-0.722378692812581,0.929657794676806,0.978990686593026,0.774616438703065,1475,"tags=16%, list=14%, signal=13%","Jup/Prkcq/Map2k1/Slc6a4/Pdgfra/Emilin2/Pip5k1c"
"GO:0009948","GO:0009948","anterior/posterior axis specification",26,0.200888313389463,0.676752965157997,0.930041152263374,0.978990686593026,0.774616438703065,2423,"tags=35%, list=24%, signal=27%","Gpc3/Tdrkh/Ski/Ldb1/Nrarp/Hey2/Srf/Lrp6/Wls"
"GO:0002335","GO:0002335","mature B cell differentiation",26,0.200620405413024,0.675850436213502,0.930041152263374,0.978990686593026,0.774616438703065,2854,"tags=38%, list=28%, signal=28%","Lfng/Notch2/Enpp1/Irf8/St3gal1/Phf14/Nfatc1/Nfkbiz/Tnfaip3/Plcl2"
"GO:0071887","GO:0071887","leukocyte apoptotic process",62,0.177640387645336,0.735159376039823,0.930672268907563,0.979065410410275,0.774675563164612,3274,"tags=39%, list=32%, signal=27%","Bcl11b/Foxp1/Bcl2/Plekho2/Itpkb/St3gal1/Rorc/Cd74/Tgfb2/Ripk1/Gas6/Tnfrsf21/Gli3/Nfkbiz/Slc39a10/Pdcd7/Pik3cb/Rapgef2/Lipa/Adam17/Ormdl3/Dnaja3/Fas/Fcer1g"
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",52,-0.181770863772436,-0.711861296990518,0.930769230769231,0.979065410410275,0.774675563164612,2327,"tags=31%, list=23%, signal=24%","Faf1/Ngf/Casp8/Il18/Cflar/Hgf/Ddx3x/Bmpr1b/Sort1/Fadd/Nf1/Bag3/Hmgb2/Tnfrsf1a/Park7/Pea15a"
"GO:0099111","GO:0099111","microtubule-based transport",181,-0.165381790331267,-0.795850180760954,0.932849364791289,0.980090163802923,0.775486388879741,2725,"tags=27%, list=27%, signal=20%","Bloc1s6/Sfpq/Kif3a/Ssx2ip/Tuba1a/Borcs7/Dync1i1/Intu/Prkcz/Cluap1/Myo5a/Ubb/Ift70b/Ift52/Borcs8/Ift172/Hif1a/Dtnbp1/Wdr19/Rsph3b/Stk36/Kif3b/Ttc21b/Aqp4/Rsph1/Daw1/Mapt/Copg1/Dync2i2/Ift20/Ift122/BC048507/Sod1/Rabgef1/Nherf1/Copg2/Spag16/Katnip/Spg7/Spag6l/Bloc1s1/Map2k1/Dync2li1/Ttll1/Ap3m2/Hsbp1/Ak7/Rab21/Rsph14"
"GO:0043409","GO:0043409","negative regulation of MAPK cascade",109,-0.174829170365176,-0.77300449306525,0.935361216730038,0.980090163802923,0.775486388879741,1446,"tags=17%, list=14%, signal=15%","Dusp19/Ppef2/Rnf149/Nf1/Nherf1/Errfi1/Rgs2/Stk38/Cyld/Ranbp9/Dusp6/Spry1/Dusp5/Paqr3/Arrb1/Dusp29/Gstp3/Inpp5k/Aida"
"GO:0030595","GO:0030595","leukocyte chemotaxis",98,-0.173731400267894,-0.761660083517796,0.934944237918216,0.980090163802923,0.775486388879741,3601,"tags=40%, list=35%, signal=26%","Il17rc/Jam3/S1pr1/Hmgb1/Bsg/Nup85/Ptn/Mospd2/Swap70/Thbs4/Dusp1/Dnm1l/Dysf/Alox5/Lyst/Mif/Mpp1/Pikfyve/Edn1/Mcu/Rac1/C1qbp/Nbl1/Cxcl12/Mdk/Flt1/Nedd9/Ednra/Mmp2/Pla2g7/Trpm2/Adam8/Slc37a4/Gpr18/Csf1r/Gpr183/Cxcl14/Il17ra/Kit"
"GO:0002695","GO:0002695","negative regulation of leukocyte activation",83,0.169945038919856,0.745449873415432,0.933920704845815,0.980090163802923,0.775486388879741,2267,"tags=24%, list=22%, signal=19%","Lrfn5/Sox11/Pawr/Rc3h1/Hspb1/Adora2a/Socs1/Cd276/Ptpn6/Grn/Dusp22/Cd74/Cnr1/Nrarp/Tyro3/Tnfrsf21/Irf1/Mad1l1/Peli1/Gli3"
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion",61,0.176578734804239,0.730767306572512,0.935146443514644,0.980090163802923,0.775486388879741,2557,"tags=28%, list=25%, signal=21%","Pawr/Rc3h1/Hspb1/Adora2a/Socs1/Cd276/Ptpn6/Dusp22/Cd74/Nrarp/Tnfrsf21/Irf1/Mad1l1/Peli1/Gli3/Wnk1/Pag1"
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade",50,-0.184931812507237,-0.719150466112244,0.934210526315789,0.980090163802923,0.775486388879741,1225,"tags=26%, list=12%, signal=23%","Sirt3/Spry2/Synj2bp/Ezr/Xbp1/Nherf1/Errfi1/Ranbp9/Dusp6/Spry1/Arrb1/Dusp29/Gstp3"
